S,size,q,T,lam,E,D,y_T
"(4, 6, 7, 8)",4,-1,3,5623.413251903491,84.01664000171229,2.8970298394319256,1.0
"(4, 6, 7, 8)",4,-1,3,10000.0,85.11907620491013,2.896954486741053,1.0
"(4, 6, 7, 8)",4,-1,3,17782.794100389227,85.98920177081352,2.8969210297001124,1.0
"(4, 6, 7, 8)",4,-1,3,31622.776601683792,86.6725093545865,2.8969062533431877,0.9999999999999999
"(4, 6, 7, 8)",4,-1,3,56234.13251903491,87.20976219075831,2.896899721543808,0.9999999999999999
"(4, 6, 7, 8)",4,-1,3,100000.0,87.63619131020141,2.896896808053943,1.0
"(4, 6, 7, 8)",4,-1,3,177827.94100389228,87.98177593446069,2.8968954819744073,1.0
"(4, 6, 7, 8)",4,-1,3,316227.7660168379,88.27209200838928,2.8968948567313615,0.9999999999999999
"(4, 6, 7, 8)",4,-1,3,562341.3251903491,88.52948346579753,2.896894545870833,0.9999999999999999
"(4, 6, 7, 8)",4,-1,3,1000000.0,88.77417302122653,2.896894379989477,0.9999999999999999
"(4, 6, 7, 8)",4,0,0.1,0.0,5827.994068197088,43.989422477025485,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,0.0001,5827.994068198116,43.98941215871854,1.0
"(4, 6, 7, 8)",4,0,0.1,0.00017782794100389227,5827.994068200345,43.98940412821079,1.0
"(4, 6, 7, 8)",4,0,0.1,0.00031622776601683794,5827.994068207396,43.98938984776033,1.0
"(4, 6, 7, 8)",4,0,0.1,0.0005623413251903491,5827.9940682297,43.98936445324349,1.0
"(4, 6, 7, 8)",4,0,0.1,0.001,5827.994068300232,43.98931929505784,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,0.0017782794100389228,5827.994068523311,43.98923899232689,1.0
"(4, 6, 7, 8)",4,0,0.1,0.0031622776601683794,5827.994069228758,43.9890961952431,1.0
"(4, 6, 7, 8)",4,0,0.1,0.005623413251903491,5827.99407145955,43.98884227354218,1.0
"(4, 6, 7, 8)",4,0,0.1,0.01,5827.994078513444,43.98839076589742,1.0
"(4, 6, 7, 8)",4,0,0.1,0.01778279410038923,5827.994100816799,43.98758797325074,1.0
"(4, 6, 7, 8)",4,0,0.1,0.03162277660168379,5827.994171328306,43.986160744335216,1.0
"(4, 6, 7, 8)",4,0,0.1,0.05623413251903491,5827.994394203125,43.98362387266069,1.0
"(4, 6, 7, 8)",4,0,0.1,0.1,5827.9950984189145,43.979116208152874,1.0
"(4, 6, 7, 8)",4,0,0.1,0.1778279410038923,5827.997322104793,43.97111169412905,1.0
"(4, 6, 7, 8)",4,0,0.1,0.31622776601683794,5828.00433584342,43.95691329487341,1.0
"(4, 6, 7, 8)",4,0,0.1,0.5623413251903491,5828.026413537917,43.931777416769215,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,1.0,5828.0956625912795,43.88743248597329,1.0
"(4, 6, 7, 8)",4,0,0.1,1.7782794100389228,5828.311511216966,43.8096757893362,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,3.1622776601683795,5828.976943619145,43.67478883849457,1.0
"(4, 6, 7, 8)",4,0,0.1,5.623413251903491,5830.989533692937,43.44512007104463,1.0
"(4, 6, 7, 8)",4,0,0.1,10.0,5836.881216290209,43.0663271107623,1.0
"(4, 6, 7, 8)",4,0,0.1,17.78279410038923,5853.222017662982,42.47371004104796,1.0
"(4, 6, 7, 8)",4,0,0.1,31.622776601683793,5894.852733633606,41.62064055260678,1.0
"(4, 6, 7, 8)",4,0,0.1,56.23413251903491,5988.631510210679,40.53276903821413,1.0
"(4, 6, 7, 8)",4,0,0.1,100.0,6169.294593590172,39.34480455250126,1.0
"(4, 6, 7, 8)",4,0,0.1,177.82794100389228,6465.641802693156,38.24110453922126,1.0
"(4, 6, 7, 8)",4,0,0.1,316.22776601683796,6899.9249245820965,37.328290259027575,1.0
"(4, 6, 7, 8)",4,0,0.1,562.341325190349,7518.328120087826,36.597610452772884,1.0
"(4, 6, 7, 8)",4,0,0.1,1000.0,8416.056623751758,36.00168613650357,1.0
"(4, 6, 7, 8)",4,0,0.1,1778.2794100389228,9722.884869463312,35.51356122246937,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,3162.2776601683795,11583.334633804803,35.12227319519528,1.0
"(4, 6, 7, 8)",4,0,0.1,5623.413251903491,14165.919424842821,34.8165008679311,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,10000.0,17687.16699528434,34.58189804803284,1.0
"(4, 6, 7, 8)",4,0,0.1,17782.794100389227,22437.878628002127,34.40384255236202,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,31622.776601683792,28811.74896284114,34.269478815723225,1.0
"(4, 6, 7, 8)",4,0,0.1,56234.13251903491,37338.95317918506,34.168384201950246,1.0
"(4, 6, 7, 8)",4,0,0.1,100000.0,48729.97952765568,34.09243787257154,1.0
"(4, 6, 7, 8)",4,0,0.1,177827.94100389228,63934.56797600932,34.035430503411895,1.0
"(4, 6, 7, 8)",4,0,0.1,316227.7660168379,84220.75989807265,33.99265805432794,0.9999999999999998
"(4, 6, 7, 8)",4,0,0.1,562341.3251903491,111280.5540348058,33.960573703865705,1.0
"(4, 6, 7, 8)",4,0,0.1,1000000.0,147370.8995030081,33.93650979932179,1.0
"(4, 6, 7, 8)",4,0,1,0.0,145.7124050394022,10.738023424522247,1.0
"(4, 6, 7, 8)",4,0,1,0.0001,145.7124050425303,10.737992143709201,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,0.00017782794100389227,145.71240504929366,10.737967799397394,1.0
"(4, 6, 7, 8)",4,0,1,0.00031622776601683794,145.71240507068057,10.737924510353558,1.0
"(4, 6, 7, 8)",4,0,1,0.0005623413251903491,145.71240513830685,10.737847536486951,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,0.001,145.71240535212894,10.737710674885514,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,0.0017782794100389228,145.71240602811972,10.737467358176941,1.0
"(4, 6, 7, 8)",4,0,1,0.0031622776601683794,145.7124081648062,10.737034867335455,1.0
"(4, 6, 7, 8)",4,0,1,0.005623413251903491,145.71241491607194,10.736266391496574,1.0
"(4, 6, 7, 8)",4,0,1,0.01,145.71243623439256,10.734901764356932,1.0
"(4, 6, 7, 8)",4,0,1,0.01778279410038923,145.71250347468978,10.73248118576156,0.9999999999999999
"(4, 6, 7, 8)",4,0,1,0.03162277660168379,145.71271513292413,10.72819594325364,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,0.05623413251903491,145.71337902679548,10.720635825071394,1.0
"(4, 6, 7, 8)",4,0,1,0.1,145.71544841433084,10.707379295748835,1.0
"(4, 6, 7, 8)",4,0,1,0.1778279410038923,145.72182833763267,10.684381819061938,1.0
"(4, 6, 7, 8)",4,0,1,0.31622776601683794,145.74112651034437,10.645220306848655,1.0
"(4, 6, 7, 8)",4,0,1,0.5623413251903491,145.79763738299275,10.580612412644907,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,1.0,145.95449789052964,10.479456601666287,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,1.7782794100389228,146.3549123784183,10.333567208884444,1.0
"(4, 6, 7, 8)",4,0,1,3.1622776601683795,147.26062530462843,10.146777052353032,1.0
"(4, 6, 7, 8)",4,0,1,5.623413251903491,149.0155034414041,9.94162718164827,1.0
"(4, 6, 7, 8)",4,0,1,10.0,151.88824984524538,9.751255787824366,1.0
"(4, 6, 7, 8)",4,0,1,17.78279410038923,155.9293120944928,9.59967553499453,1.0
"(4, 6, 7, 8)",4,0,1,31.622776601683793,160.9983320555511,9.49225767160357,1.0
"(4, 6, 7, 8)",4,0,1,56.23413251903491,166.8703977033278,9.422061056627927,1.0
"(4, 6, 7, 8)",4,0,1,100.0,173.32219649559767,9.378604923796901,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,177.82794100389228,180.22618871098064,9.352439092442742,1.0
"(4, 6, 7, 8)",4,0,1,316.22776601683796,187.6219448134573,9.33668702295342,1.0
"(4, 6, 7, 8)",4,0,1,562.341325190349,195.7340578120801,9.32698585969583,1.0
"(4, 6, 7, 8)",4,0,1,1000.0,204.96911239783068,9.320787369416394,1.0
"(4, 6, 7, 8)",4,0,1,1778.2794100389228,215.91990511504883,9.316661966637406,1.0
"(4, 6, 7, 8)",4,0,1,3162.2776601683795,229.38743080438078,9.313813403916463,1.0
"(4, 6, 7, 8)",4,0,1,5623.413251903491,246.42588100594142,9.311789138961284,1.0
"(4, 6, 7, 8)",4,0,1,10000.0,268.41487384809415,9.310321208814173,0.9999999999999998
"(4, 6, 7, 8)",4,0,1,17782.794100389227,297.16398668234933,9.309242484844924,1.0
"(4, 6, 7, 8)",4,0,1,31622.776601683792,335.0569348844369,9.308443177814588,1.0
"(4, 6, 7, 8)",4,0,1,56234.13251903491,385.2462146056738,9.307847942325582,1.0
"(4, 6, 7, 8)",4,0,1,100000.0,451.91354710558954,9.30740336615688,1.0
"(4, 6, 7, 8)",4,0,1,177827.94100389228,540.6171114978308,9.307070745079562,1.0
"(4, 6, 7, 8)",4,0,1,316227.7660168379,658.7542097286185,9.306821639979947,1.0
"(4, 6, 7, 8)",4,0,1,562341.3251903491,816.1772519915961,9.306634975174992,1.0
"(4, 6, 7, 8)",4,0,1,1000000.0,1026.014335887262,9.30649505391134,1.0
"(4, 6, 7, 8)",4,0,3,0.0,99.386546905303,13.156809475757761,1.0
"(4, 6, 7, 8)",4,0,3,0.0001,99.3865469248589,13.156613913146494,1.0
"(4, 6, 7, 8)",4,0,3,0.00017782794100389227,99.38654696714188,13.156461721301623,1.0
"(4, 6, 7, 8)",4,0,3,0.00031622776601683794,99.38654710084107,13.15619110439382,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,0.0005623413251903491,99.38654752356994,13.155709943743314,1.0
"(4, 6, 7, 8)",4,0,3,0.001,99.38654885999252,13.154854532727986,1.0
"(4, 6, 7, 8)",4,0,3,0.0017782794100389228,99.3865530840861,13.153334090581598,1.0
"(4, 6, 7, 8)",4,0,3,0.0031622776601683794,99.38656643034957,13.150632586864157,1.0
"(4, 6, 7, 8)",4,0,3,0.005623413251903491,99.3866085704189,13.14583571595199,1.0
"(4, 6, 7, 8)",4,0,3,0.01,99.38674146729917,13.137328105229448,1.0
"(4, 6, 7, 8)",4,0,3,0.01778279410038923,99.38715970113667,13.122270176003026,1.0
"(4, 6, 7, 8)",4,0,3,0.03162277660168379,99.3884710063837,13.095715310666206,1.0
"(4, 6, 7, 8)",4,0,3,0.05623413251903491,99.39255544181495,13.049184744938685,1.0
"(4, 6, 7, 8)",4,0,3,0.1,99.40513180648311,12.968563077239041,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,0.1778279410038923,99.44308993154179,12.831568609680478,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,0.31622776601683794,99.55383060076866,12.606376216155248,1.0
"(4, 6, 7, 8)",4,0,3,0.5623413251903491,99.85933459495295,12.255908701209515,1.0
"(4, 6, 7, 8)",4,0,3,1.0,100.63144884510395,11.755360376172632,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,1.7782794100389228,102.34974873945816,11.124575221853329,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,3.1622776601683795,105.58715845110318,10.450398782247671,1.0
"(4, 6, 7, 8)",4,0,3,5.623413251903491,110.62431642543525,9.854912472995284,1.0
"(4, 6, 7, 8)",4,0,3,10.0,117.11321449909028,9.41980157003599,1.0
"(4, 6, 7, 8)",4,0,3,17.78279410038923,124.25928494394239,9.148590504538728,1.0
"(4, 6, 7, 8)",4,0,3,31.622776601683793,131.31953022790822,8.997296800033462,1.0
"(4, 6, 7, 8)",4,0,3,56.23413251903491,137.85404822522923,8.918368573194272,1.0
"(4, 6, 7, 8)",4,0,3,100.0,143.66750891015815,8.878821014172512,1.0
"(4, 6, 7, 8)",4,0,3,177.82794100389228,148.6927069108594,8.859573295326031,1.0
"(4, 6, 7, 8)",4,0,3,316.22776601683796,152.93034765944273,8.850435690510412,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,562.341325190349,156.42621082892413,8.846192583518986,1.0
"(4, 6, 7, 8)",4,0,3,1000.0,159.25666148742906,8.844259135038165,1.0
"(4, 6, 7, 8)",4,0,3,1778.2794100389228,161.51442583846085,8.843391333658207,1.0
"(4, 6, 7, 8)",4,0,3,3162.2776601683795,163.29614674225041,8.843006071558932,1.0
"(4, 6, 7, 8)",4,0,3,5623.413251903491,164.6936536742428,8.842836112844717,1.0
"(4, 6, 7, 8)",4,0,3,10000.0,165.7891832819655,8.84276119949367,1.0
"(4, 6, 7, 8)",4,0,3,17782.794100389227,166.65373615103312,8.842727971739894,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,31622.776601683792,167.34749055351995,8.842712993836034,1.0
"(4, 6, 7, 8)",4,0,3,56234.13251903491,167.92139624139818,8.842706038733624,1.0
"(4, 6, 7, 8)",4,0,3,100000.0,168.41932708462863,8.842702654151836,1.0
"(4, 6, 7, 8)",4,0,3,177827.94100389228,168.88052388663405,8.842700897103496,1.0
"(4, 6, 7, 8)",4,0,3,316227.7660168379,169.34210608894637,8.8426999117951,0.9999999999999998
"(4, 6, 7, 8)",4,0,3,562341.3251903491,169.84147817410556,8.842699313446891,1.0
"(4, 6, 7, 8)",4,0,3,1000000.0,170.41891521045213,8.842698924093556,1.0
"(4, 6, 7, 8)",4,1,0.1,0.0,1337.822931080237,10.386096329860022,1.0
"(4, 6, 7, 8)",4,1,0.1,0.0001,1337.822931080282,10.38609587317216,0.9999999999999999
"(4, 6, 7, 8)",4,1,0.1,0.00017782794100389227,1337.8229310803817,10.386095517742355,1.0
"(4, 6, 7, 8)",4,1,0.1,0.00031622776601683794,1337.8229310806933,10.386094885690646,1.0
"(4, 6, 7, 8)",4,1,0.1,0.0005623413251903491,1337.8229310816807,10.386093761731715,1.0
"(4, 6, 7, 8)",4,1,0.1,0.001,1337.8229310848023,10.386091763036392,1.0
"(4, 6, 7, 8)",4,1,0.1,0.0017782794100389228,1337.8229310946763,10.386088208853668,1.0
"(4, 6, 7, 8)",4,1,0.1,0.0031622776601683794,1337.8229311258995,10.386081888701021,0.9999999999999999
"(4, 6, 7, 8)",4,1,0.1,0.005623413251903491,1337.8229312246337,10.386070650264346,1.0000000000000002
"(4, 6, 7, 8)",4,1,0.1,0.01,1337.8229315368337,10.386050666956463,1.0
"(4, 6, 7, 8)",4,1,0.1,0.01778279410038923,1337.822932523944,10.386015136655637,1.0
"(4, 6, 7, 8)",4,1,0.1,0.03162277660168379,1337.8229356445809,10.385951971566303,1.0
"(4, 6, 7, 8)",4,1,0.1,0.05623413251903491,1337.82294550788,10.385839702353351,1.0000000000000002
"(4, 6, 7, 8)",4,1,0.1,0.1,1337.8229766700906,10.385640233025923,1.0
"(4, 6, 7, 8)",4,1,0.1,0.1778279410038923,1337.823075054891,10.385286078074017,1.0000000000000002
"(4, 6, 7, 8)",4,1,0.1,0.31622776601683794,1337.8233852863043,10.38465804519199,1.0
"(4, 6, 7, 8)",4,1,0.1,0.5623413251903491,1337.8243613705606,10.38354672471424,1.0
"(4, 6, 7, 8)",4,1,0.1,1.0,1337.8274205964985,10.38158760654093,1.0
"(4, 6, 7, 8)",4,1,0.1,1.7782794100389228,1337.836944706204,10.378156443968441,1.0
"(4, 6, 7, 8)",4,1,0.1,3.1622776601683795,1337.8662587890867,10.372213837421453,0.9999999999999999
"(4, 6, 7, 8)",4,1,0.1,5.623413251903491,1337.9547996265285,10.362109545982456,1.0
"(4, 6, 7, 8)",4,1,0.1,10.0,1338.2144776775278,10.345417864566206,1.0
"(4, 6, 7, 8)",4,1,0.1,17.78279410038923,1338.9448346690037,10.3189598131588,1.0
"(4, 6, 7, 8)",4,1,0.1,31.622776601683793,1340.8953257512128,10.279124078773796,1.0
"(4, 6, 7, 8)",4,1,0.1,56.23413251903491,1345.8317146122447,10.222289829511395,1.0
"(4, 6, 7, 8)",4,1,0.1,100.0,1357.6947044840433,10.145292479752719,1.0
"(4, 6, 7, 8)",4,1,0.1,177.82794100389228,1384.4987410507736,10.047129089834097,1.0
"(4, 6, 7, 8)",4,1,0.1,316.22776601683796,1440.0490384688565,9.93218978338506,1.0
"(4, 6, 7, 8)",4,1,0.1,562.341325190349,1543.5842437075326,9.811085597621657,1.0
"(4, 6, 7, 8)",4,1,0.1,1000.0,1716.9975673540532,9.69646015052525,1.0000000000000002
"(4, 6, 7, 8)",4,1,0.1,1778.2794100389228,1982.138061910329,9.597525091487421,1.0
"(4, 6, 7, 8)",4,1,0.1,3162.2776601683795,2361.9866554109935,9.517623941925214,1.0
"(4, 6, 7, 8)",4,1,0.1,5623.413251903491,2886.1725800548156,9.455540608823625,1.0000000000000002
"(4, 6, 7, 8)",4,1,0.1,10000.0,3596.560690311097,9.408199772196086,1.0
"(4, 6, 7, 8)",4,1,0.1,17782.794100389227,4551.347849115341,9.372409702391165,1.0
"(4, 6, 7, 8)",4,1,0.1,31622.776601683792,5829.618881864139,9.345461193383095,1.0000000000000002
"(4, 6, 7, 8)",4,1,0.1,56234.13251903491,7537.701818478834,9.325210091150307,1.0
"(4, 6, 7, 8)",4,1,0.1,100000.0,9817.913843368397,9.31000708929288,1.0
"(4, 6, 7, 8)",4,1,0.1,177827.94100389228,12860.369721665917,9.298599703237759,0.9999999999999999
"(4, 6, 7, 8)",4,1,0.1,316227.7660168379,16918.805434743008,9.290042634305081,1.0000000000000002
"(4, 6, 7, 8)",4,1,0.1,562341.3251903491,22331.722762074845,9.283624614557972,1.0
"(4, 6, 7, 8)",4,1,0.1,1000000.0,29550.592054185698,9.278811302016267,1.0
"(4, 6, 7, 8)",4,1,1,0.0,73.18191542901872,3.784050679709413,1.0
"(4, 6, 7, 8)",4,1,1,0.0001,73.1819154299326,3.784041541423421,1.0
"(4, 6, 7, 8)",4,1,1,0.00017782794100389227,73.18191543190848,3.784034429544855,1.0
"(4, 6, 7, 8)",4,1,1,0.00031622776601683794,73.18191543815642,3.7840217832026393,1.0
"(4, 6, 7, 8)",4,1,1,0.0005623413251903491,73.18191545791282,3.7839992962592506,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,0.001,73.18191552037855,3.783959313839515,1.0
"(4, 6, 7, 8)",4,1,1,0.0017782794100389228,73.1819157178616,3.7838882317830302,1.0000000000000002
"(4, 6, 7, 8)",4,1,1,0.0031622776601683794,73.18191634207123,3.7837618844641656,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,0.005623413251903491,73.18191831438817,3.7835373819291163,1.0
"(4, 6, 7, 8)",4,1,1,0.01,73.18192454237787,3.7831387165526964,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,0.01778279410038923,73.1819441864296,3.782431552564587,1.0
"(4, 6, 7, 8)",4,1,1,0.03162277660168379,73.18200602353043,3.7811795980794614,1.0
"(4, 6, 7, 8)",4,1,1,0.05623413251903491,73.1821999947831,3.778970750530411,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,0.1,73.18280468405933,3.7750971305022,1.0
"(4, 6, 7, 8)",4,1,1,0.1778279410038923,73.18466943777523,3.7683754360477066,1.0
"(4, 6, 7, 8)",4,1,1,0.31622776601683794,73.1903135877007,3.7569223220601384,1.0
"(4, 6, 7, 8)",4,1,1,0.5623413251903491,73.20686785656217,3.7379981504750006,1.0
"(4, 6, 7, 8)",4,1,1,1.0,73.25300792465426,3.708251740357059,1.0
"(4, 6, 7, 8)",4,1,1,1.7782794100389228,73.37201086713152,3.6649236098221225,1.0
"(4, 6, 7, 8)",4,1,1,3.1622776601683795,73.64773491355523,3.608149174334049,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,5.623413251903491,74.20877457371917,3.5427620731955174,1.0
"(4, 6, 7, 8)",4,1,1,10.0,75.2060719112647,3.4769843634384303,1.0
"(4, 6, 7, 8)",4,1,1,17.78279410038923,76.77169192004675,3.4185881343440467,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,31.622776601683793,78.97485586158429,3.3721470440107892,1.0
"(4, 6, 7, 8)",4,1,1,56.23413251903491,81.78776969797559,3.3386555801612654,1.0
"(4, 6, 7, 8)",4,1,1,100.0,85.08540923871642,3.3164928053422473,1.0
"(4, 6, 7, 8)",4,1,1,177.82794100389228,88.68930124758906,3.3028319645066295,1.0
"(4, 6, 7, 8)",4,1,1,316.22776601683796,92.42995201712174,3.29484249214973,1.0
"(4, 6, 7, 8)",4,1,1,562.341325190349,96.19600710401205,3.290314938133276,1.0
"(4, 6, 7, 8)",4,1,1,1000.0,99.95813012756672,3.287771995619051,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,1778.2794100389228,103.77293991490245,3.2863237326615504,1.0
"(4, 6, 7, 8)",4,1,1,3162.2776601683795,107.77780996749958,3.2854704702216777,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,5623.413251903491,112.1858441838785,3.2849436127863263,1.0
"(4, 6, 7, 8)",4,1,1,10000.0,117.28695924962064,3.2846015500870287,1.0
"(4, 6, 7, 8)",4,1,1,17782.794100389227,123.45818138028365,3.28436928548671,1.0
"(4, 6, 7, 8)",4,1,1,31622.776601683792,131.1847854994641,3.2842059820218985,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,56234.13251903491,141.09366929898064,3.284088322728666,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,100000.0,154.00101249850027,3.284002187139045,0.9999999999999999
"(4, 6, 7, 8)",4,1,1,177827.94100389228,170.97741529718104,3.283938502093019,1.0
"(4, 6, 7, 8)",4,1,1,316227.7660168379,193.43540823523364,3.2838911353255726,1.0
"(4, 6, 7, 8)",4,1,1,562341.3251903491,223.24613061539804,3.2838557822178145,1.0
"(4, 6, 7, 8)",4,1,1,1000000.0,262.89449448857,3.2838293421398808,1.0
"(4, 6, 7, 8)",4,1,3,0.0,64.63134281932153,4.3331085623899614,1.0
"(4, 6, 7, 8)",4,1,3,0.0001,64.63134282489793,4.333052797234491,0.9999999999999999
"(4, 6, 7, 8)",4,1,3,0.00017782794100389227,64.63134283695491,4.333009399813445,0.9999999999999999
"(4, 6, 7, 8)",4,1,3,0.00031622776601683794,64.63134287507873,4.332932234533632,1.0
"(4, 6, 7, 8)",4,1,3,0.0005623413251903491,64.6313429956152,4.332795036692888,1.0
"(4, 6, 7, 8)",4,1,3,0.001,64.63134337666574,4.332551135162198,1.0
"(4, 6, 7, 8)",4,1,3,0.0017782794100389228,64.63134458098138,4.33211764574142,1.0
"(4, 6, 7, 8)",4,1,3,0.0031622776601683794,64.63134838558818,4.33134752480501,1.0
"(4, 6, 7, 8)",4,1,3,0.005623413251903491,64.63136039563288,4.329980383955556,1.0
"(4, 6, 7, 8)",4,1,3,0.01,64.63139825605435,4.32755662926388,1.0
"(4, 6, 7, 8)",4,1,3,0.01778279410038923,64.63151731803474,4.323269785922882,1.0
"(4, 6, 7, 8)",4,1,3,0.03162277660168379,64.63189013695434,4.315719371345932,1.0000000000000002
"(4, 6, 7, 8)",4,1,3,0.05623413251903491,64.63304875803124,4.302518429528754,0.9999999999999999
"(4, 6, 7, 8)",4,1,3,0.1,64.63660217799124,4.279733758876218,0.9999999999999998
"(4, 6, 7, 8)",4,1,3,0.1778279410038923,64.64725445674387,4.241273581864324,1.0
"(4, 6, 7, 8)",4,1,3,0.31622776601683794,64.67797963796433,4.1787527724020785,1.0
"(4, 6, 7, 8)",4,1,3,0.5623413251903491,64.76120646461887,4.08317818743595,1.0
"(4, 6, 7, 8)",4,1,3,1.0,64.9659043896677,3.950278164433699,1.0
"(4, 6, 7, 8)",4,1,3,1.7782794100389228,65.40556504677234,3.7885856794599664,1.0
"(4, 6, 7, 8)",4,1,3,3.1622776601683795,66.20479086636519,3.6218980483956793,1.0
"(4, 6, 7, 8)",4,1,3,5.623413251903491,67.42919421985528,3.477170725855976,1.0
"(4, 6, 7, 8)",4,1,3,10.0,69.06555303759917,3.367822550365661,1.0
"(4, 6, 7, 8)",4,1,3,17.78279410038923,71.08552470283,3.2917201942775716,1.0
"(4, 6, 7, 8)",4,1,3,31.622776601683793,73.48206264582579,3.2408682027885436,1.0
"(4, 6, 7, 8)",4,1,3,56.23413251903491,76.22396123651575,3.2080846807924215,1.0
"(4, 6, 7, 8)",4,1,3,100.0,79.20937589403657,3.1879584566595436,0.9999999999999999
"(4, 6, 7, 8)",4,1,3,177.82794100389228,82.27720497742536,3.1762953637798055,1.0
"(4, 6, 7, 8)",4,1,3,316.22776601683796,85.2545955919062,3.1699133812689917,1.0
"(4, 6, 7, 8)",4,1,3,562.341325190349,88.00015789561525,3.1665964810483502,1.0000000000000002
"(4, 6, 7, 8)",4,1,3,1000.0,90.42467918398995,3.1649462707436222,1.0
"(4, 6, 7, 8)",4,1,3,1778.2794100389228,92.49120023208522,3.16415412207195,0.9999999999999999
"(4, 6, 7, 8)",4,1,3,3162.2776601683795,94.20356149193535,3.1637845703090295,1.0
"(4, 6, 7, 8)",4,1,3,5623.413251903491,95.59173761599816,3.1636159481079544,1.0
"(4, 6, 7, 8)",4,1,3,10000.0,96.6989099834821,3.163540270629665,1.0
"(4, 6, 7, 8)",4,1,3,17782.794100389227,97.57215599158103,3.1635066917787884,1.0
"(4, 6, 7, 8)",4,1,3,31622.776601683792,98.2567658576337,3.163491885642734,1.0
"(4, 6, 7, 8)",4,1,3,56234.13251903491,98.79339385506731,3.163485360198465,1.0
"(4, 6, 7, 8)",4,1,3,100000.0,99.2171154111187,3.1634824642615005,1.0
"(4, 6, 7, 8)",4,1,3,177827.94100389228,99.55763786240571,3.163481156966335,1.0
"(4, 6, 7, 8)",4,1,3,316227.7660168379,99.84009529690775,3.1634805482184136,1.0
"(4, 6, 7, 8)",4,1,3,562341.3251903491,100.08612421502818,3.1634802506850357,1.0
"(4, 6, 7, 8)",4,1,3,1000000.0,100.31502853555047,3.163480095288166,1.0
"(5, 6, 7, 8)",4,-1,0.1,0.0,2011.5952197330369,12.988853962576602,1.0
"(5, 6, 7, 8)",4,-1,0.1,0.0001,2011.5952197332522,12.988851826583657,1.0
